Wavelength, Transmission
558.909090909091, -0.0007893569844787951
560.8673621460507, 0.04204003853004257
562.5454545454546, 0.5527531351095926
567.5797317436662, 0.9513700004846548
572, 0.98209756097561
591.0730253353205, 0.9837005652284543
627.9910581222057, 0.9853786576278581
664.909090909091, 0.9850102958816476
686.7242921013413, 0.9814903947511906
695.1147540983608, 0.050072371051579356
700.0000000000001, 0.0012195121951219523
